TABLE_NAME,DESCRIPTEUR,SÉQUENCE DE DESCRIPTEURS,NOM DE L’ÉLÉMENT,DESCRIPTION DE L’ÉLÉMENT
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 045,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 045,0 10 052,Calage de l'altimètre (QNH),QPHPHPHPH
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 045,0 20 009,Indicateur général du temps (TAF/METAR),CAVOK
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 046,0 20 060,"(Visibilité METAR/SPECI)
Visibilité horizontale dominante",VVVV ou VVVVNDV
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 046,1 02 000,Répétition différée de 2 descripteurs,Jusqu'à 2
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 046,0 31 001,Facteur de répétition différée du descripteur,Jusqu'à 2
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 046,0 05 021,Direction ou azimut,Direction de la visibilité minimale observée Dv
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 046,0 20 059,Visibilité horizontale minimale,VNVNVNVN
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 047,1 05 000,"(Nuages METAR/SPECI/TAF), remplaçant 3 07 015
Répétition différée de 5 descripteurs",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 047,0 31 001,Facteur de répétition différée du descripteur,
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 047,0 08 002,Caractéristique verticale (observations en surface),
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 047,0 20 011,Nébulosité,NsNsNs
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 047,0 20 012,Type de nuage,CC
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 047,0 20 013,Hauteur de la base des nuages,hshshs - m
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 047,0 20 092,Hauteur de la base des nuages,hshshs - ft
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 047,0 20 002,Visibilité verticale,VVhshshs - m
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 047,0 20 091,Visibilité verticale,VVhshshs - ft
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 08 016,"(Prévision du type «tendance»), remplaçant 3 07 018
Identificateur de changement d'une prévision de type «tendance» ou d'une prévision d'aérodrome",TTTTT NOSIG
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,1 02 000,Répétition différée de 2 descripteurs,TTTTT NOSIG
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 31 001,Facteur de répétition différée du descripteur,"= 0, 1 ou 2"
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 08 017,Identificateur de l'heure à laquelle le changement de prévision est attendu,TT
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,3 01 012,"Heure, minute",GGgg
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,1 12 000,Répétition différée de 12 descripteurs,= 0 ou 1
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 31 000,Facteur de répétition légèrement différée du descripteur,= 0 ou 1
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),= 10 m (si la valeur réelle n'est pas disponible)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 11 001,Direction du vent,ddd
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 08 054,Identificateur de la vitesse du vent ou des rafales,P
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 11 083,Vitesse du vent (voir note 1),ff - km/h
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 11 084,Vitesse du vent (voir note 1),ff - kt
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 11 002,Vitesse du vent (voir note 1),ff - m/s
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 08 054,Identificateur de la vitesse du vent ou des rafales,P
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 11 085,Vitesse de la rafale maximale (voir note 2),fmfm - km/h
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 11 086,Vitesse de la rafale maximale (voir note 2),fmfm - kt
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 11 041,Vitesse de la rafale maximale (voir note 2),fmfm - m/s
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 08 054,Identificateur de la vitesse du vent ou des rafales,Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 07 032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler)
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 20 009,Indicateur général du temps (TAF/METAR),CAVOK NSW NSC
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,1 01 000,Répétition différée de 1 descripteur,= 0 ou 1
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 31 000,Facteur de répétition légèrement différée du descripteur,= 0 ou 1
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,0 20 060,Visibilité horizontale dominante,VVVV
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,3 07 014,Temps significatif présent ou prévu,Intensité et phénomènes météorologiques w'w'
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 048,3 07 047,"Nuages METAR/SPECI/TAF, remplaçant 3 07 015",NsNsNshshshs
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 049,1 02 000,"(Conditions de la mer)
Répétition différée de 2 descripteurs",= 0 ou 1
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 049,0 31 000,Facteur de répétition légèrement différée du descripteur,= 0 ou 1
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 049,0 22 043,Température de la mer/de l'eau,TSTS
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 049,0 22 021,Hauteur des vagues,S
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,1 01 000,"(État de la piste)
Répétition différée de 1 descripteur",= 0 ou 1
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,0 31 000,Facteur de répétition légèrement différée du descripteur,= 0 ou 1
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,0 20 085,État général de la piste,SNOCLO
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,1 02 000,Répétition différée de 2 descripteurs,SNOCLO
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,0 31 001,Facteur de répétition différée du descripteur,SNOCLO
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,0 01 064,Indicatif de piste,DRDR
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,0 20 085,État général de la piste,CLRD//
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,1 05 000,Répétition différée de 5 descripteurs,CLRD//
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,0 31 001,Facteur de répétition différée du descripteur,CLRD//
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,0 01 064,Indicatif de piste,DRDR
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,0 20 086,Dépôts sur la piste,ER
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,0 20 087,Contamination de la piste,CR
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,0 20 088,Épaisseur des dépôts sur la piste,eReR
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 050,0 20 089,Coefficient de frottement de la piste,BRBR
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 051,3 07 045,"(METAR/SPECI complet), remplaçant 3 07 021
Partie principale du METAR/SPECI, remplaçant 3 07 011",
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 051,3 07 046,Visibilité METAR/SPECI,VVVV ou VVVVNDV VNVNVNVNDV
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 051,3 07 013,Portée visuelle de piste,RDRDR/VRVRVRVR
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 051,3 07 014,Temps significatif présent ou prévu,Intensité et phénomènes météorologiques w'w'
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 051,3 07 047,"Nuages METAR/SPECI/TAF, remplaçant 3 07 015",NsNsNshshshs
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 051,3 07 016,Phénomènes météorologiques significatifs récents,REw'w'
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 051,3 07 017,Cisaillement du vent sur la (les) piste(s),WS RDRDR
Catégorie 07 — Séquences correspondant à des messages d'observation en surface (terre),3 07 051,3 07 049,Conditions de la mer,WTTs/SS
