TABLE_NAME,DESCRIPTEUR,SÉQUENCE DE DESCRIPTEURS,NOM DE L’ÉLÉMENT,DESCRIPTION DE L’ÉLÉMENT
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,1 01 020,Répéter 1 descripteur 20 fois,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 21 181,Coefficient de rétrodiffusion pour l'océan à 20 Hz,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 21 138,Coefficient de rétrodiffusion corrigé type pour l'océan en bande Ku,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 21 180,Nombre de points corrects à 20 Hz pour le coefficient de rétrodiffusion pour l'océan,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 21 177,Coefficient de rétrodiffusion corrigé - centre de gravité excentré,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 21 178,Coefficient de rétrodiffusion corrigé type à 20 Hz - centre de gravité excentré,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 21 179,Nombre de points corrects à 20 Hz pour le coefficient de rétrodiffusion - centre de gravité excentré,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 10 079,"Angle de décalage du satellite par rapport au nadir, calculé à partir de l'assiette de la plate-forme",,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 10 085,Hauteur moyenne de la surface de la mer,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 10 086,Hauteur du géoïde,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 10 087,Profondeur de l'océan ou altitude des terres émergées,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 10 089,Hauteur géocentrique totale de marée océanique (solution 2),,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 10 090,Hauteur de marée pour une période prolongée,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 10 091,Hauteur de marée incluant l'effet de charge,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 10 092,Hauteur de marée terrestre,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 10 093,Hauteur géocentrique de marée polaire,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 11 097,Vitesse du vent indiquée par l'altimètre,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 21 093,Maxima bande Ku,Moyenne des valeurs à 20 Hz,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,1 01 020,Répéter 1 descripteur 20 fois,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 21 182,Maxima à 20 Hz en bande Ku,20 valeurs,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 33 053,Qualité du retraitement des données océaniques en bande Ku,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 22 151,Intervalle océanique en bande Ku,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 22 145,Intervalle océanique type à 20 Hz,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 22 148,Nombre de points corrects à 20 Hz pour l'intervalle océanique,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 22 146,Intervalle pour centre de gravité excentré,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 22 147,Intervalle type à 20 Hz pour centre de gravité excentré,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 25 126,Correction de troposphère sèche - modèle,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 25 128,Correction de troposphère humide - modèle,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 25 127,Correction de baromètre inverse,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 21 176,Correction haute fréquence de la variabilité,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 25 132,Correction ionosphérique - modèle en bande Ku,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 25 133,Correction du biais d'état de la mer en bande Ku,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 25 182,Indicateur de traitement de niveau 1,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 25 183,Qualité du traitement de niveau 1,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 25 180,Pourcentage en mode basse résolution,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 25 184,Catégorie de produit de niveau 2,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 25 181,Indicateur de traitement de niveau 2,,
Catégorie 12 — Séquences correspondant à des messages d’observation à un seul niveau (données satellitaires),3 12 071,0 33 080,Indicateur de qualité au niveau du balayage,Qualité du traitement de niveau 2,
